site,category,product_id,title,price,image_url,product_url
Naheed,Frozen,141504,"Fresh Street Home French Fries Straight Local, 2.5KG",700.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/2/1287255-1.jpg,https://www.naheed.pk/fresh-street-home-french-fries-straight-local-2-5kg
Naheed,Frozen,141503,"K&N's Fire Bolts, 780g",139.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/3/1309470-1.jpg,https://www.naheed.pk/k-n-fire-bolts-780gm
Naheed,Frozen,139549,"Sabroso Arabian Fillet Nuggets, 750g",117.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/3/1304472-1.jpg,https://www.naheed.pk/sabroso-arabian-fillet-nuggets-750gm
Naheed,Frozen,138789,"MonSalwa Plain Paratha, 5-Pack",225.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/0/1022104-1.jpg,https://www.naheed.pk/mon-salwa-plain-paratha-5-s
Naheed,Frozen,138788,"K&N's Blazin Bars, 32-34 Pieces, Economy Pack",136.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/2/1291158-1.jpg,https://www.naheed.pk/k-n-blazin-bars-1kg
Naheed,Frozen,133723,"Islanders Jalapeno Cheddar Chicken Burger Patty, 4x115g",180.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/2/1299700-1.jpg,https://www.naheed.pk/islanders-jalapeno-cheddar-chicken-burger-patty-4x115gm
Naheed,Frozen,133721,"Islanders Chicken Burger Patty, 4x115g",150.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/2/1299698-1.jpg,https://www.naheed.pk/islanders-chicken-burger-patty-4x115gm
Naheed,Frozen,131612,"Golden Harvest Chicken Shami Kabab, 646g",155.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/2/1297814-1.jpg,https://www.naheed.pk/golden-harvest-shami-kabab-646gm
Naheed,Frozen,131611,"Golden Harvest Chicken Seekh Kabab, 540g",163.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/2/1297813-1.jpg,https://www.naheed.pk/golden-harvest-seekh-kabab-540gm
Naheed,Frozen,131610,"Golden Harvest Chicken Nuggets, Antibiotic Free, 900g",195.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/2/1297812-1.jpg,https://www.naheed.pk/golden-harvest-nuggets-900gm
