site,title,price,image_url,product_url,size_value,size_unit,pack_count,normalized_volume_ml,normalized_weight_g,notes,unit_price,unit_price_unit,per_unit_price,deal_score,deal_tier,price_percentile,value_score,store_rank,total_size,price_per_size,pack_efficiency,ml_predicted_score
Carrefour,Golden Sun 100 Percent Vegetable Cooking Oil 1 lt (Pack of 5),2689.0,https://cdn.mafrservices.com/pim-content/PAK/media/product/23660/1762776005/23660_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/frying-oil/golden-sun-oil-1ltrx5/p/23660,1.0,l,5,1000.0,1000.0,,2.689,PKR/ml,537.8,63.27433628318584,Good,61.504424778761056,43.27433628318584,1,2000.0,1.3445,0.19999999999999998,61.12912979351037
Carrefour,Golden Sun Canola Oil 1L,543.0,https://cdn.mafrservices.com/sys-master-root/h1b/h1b/27433302327326?im=Resize=400,https://www.carrefour.pk/mafpak/en/canola-oil/golden-sun-oil-canola-1ltr/p/218736,1.0,l,0,1000.0,1000.0,no-pack,0.543,PKR/ml,543.0,99.2920353982301,Excellent,15.486725663716813,89.2920353982301,1,2000.0,0.2715,1.0,99.24483775811198
Carrefour,Elliyah Cooking Oil (Pack Of 5),2345.0,https://cdn.mafrservices.com/pim-content/PAK/media/product/289160/1738832403/289160_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/frying-oil/elliyah-cooking-oil-1lx5/p/289160,,,5,0.0,0.0,no-size,2345.0,,469.0,29.233038348082605,Poor,57.227138643067846,19.233038348082605,1,0.0,2345.0,0.2,
Carrefour,Dalda Fortified Cooking Oil 4.5litre,2670.0,https://cdn.mafrservices.com/sys-master-root/hb5/h82/9839442362398/36447_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/frying-oil/dalda-cooking-oil-bottle-4-5ltr/p/36447,4.5,l,0,4500.0,4500.0,no-pack,0.5933333333333334,PKR/ml,2670.0,69.76401179941003,Good,60.766961651917406,59.76401179941003,1,9000.0,0.2966666666666667,1.0,69.6276838975511
Carrefour,Kausar Fortified Cooking Oil 1litre,539.0,https://cdn.mafrservices.com/sys-master-root/h94/hc2/9839576514590/192608_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/frying-oil/kausar-cooking-oil-1ltr/p/192608,1.0,l,0,1000.0,1000.0,no-pack,0.539,PKR/ml,539.0,99.85250737463126,Excellent,14.749262536873156,89.85250737463126,1,2000.0,0.2695,1.0,99.901179941003
Carrefour,Elliyah Cooking Oil 1 Ltr,482.0,https://cdn.mafrservices.com/pim-content/PAK/media/product/289159/1759406406/289159_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/frying-oil/elliyah-cooking-oil-1l/p/289159,1.0,l,0,1000.0,1000.0,no-pack,0.482,PKR/ml,482.0,100.0,Excellent,9.734513274336283,95.22123893805309,1,2000.0,0.241,1.0,100.0
Carrefour,Golden Sun Oil Canola 1 litre x 5,2689.0,https://cdn.mafrservices.com/sys-master-root/hf0/hd2/9897333981214/176927_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/canola-oil/golden-sun-oil-canola-1ltrx5/p/176927,1.0,l,0,1000.0,1000.0,no-pack,2.689,PKR/ml,2689.0,53.27433628318584,Fair,61.504424778761056,43.27433628318584,1,2000.0,1.3445,1.0,54.96602402022758
Carrefour,Golden Sun Banaspati 1Kg,525.0,https://cdn.mafrservices.com/sys-master-root/h02/hea/9896998469662/77303_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/vegetable-ghee/golden-sun-banaspati-1kg/p/77303,1.0,kg,0,1000.0,1000.0,no-pack,0.525,PKR/ml,525.0,100.0,Excellent,12.684365781710916,93.33333333333333,1,2000.0,0.2625,1.0,99.99852507374631
Carrefour,Mezan Cooking Oil Pouch 1 lt,549.0,https://cdn.mafrservices.com/sys-master-root/hbf/h11/9839516811294/210623_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/frying-oil/mezan-cooking-oil-pouch-1ltr/p/210623,1.0,l,0,1000.0,1000.0,no-pack,0.549,PKR/ml,549.0,98.05309734513274,Excellent,16.8141592920354,88.05309734513274,1,2000.0,0.2745,1.0,98.00412979351023
Carrefour,Dalda Fortified Cooking Oil 3 lt,1785.0,https://cdn.mafrservices.com/sys-master-root/h85/h89/9839442165790/36446_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/frying-oil/dalda-cooking-oil-bottle-3ltr/p/36446,3.0,l,0,3000.0,3000.0,no-pack,0.595,PKR/ml,1785.0,73.83480825958702,Excellent,48.37758112094395,63.83480825958702,1,6000.0,0.2975,1.0,73.93359320129224
Carrefour,Meezan Canola Cooking Oil 1litre Pouch,549.0,https://cdn.mafrservices.com/sys-master-root/h33/h6e/9839594602526/89262_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/canola-oil/mezan-canola-oil-pouch-1ltr/p/89262,1.0,l,0,1000.0,1000.0,no-pack,0.549,PKR/ml,549.0,98.05309734513274,Excellent,16.8141592920354,88.05309734513274,1,2000.0,0.2745,1.0,98.00412979351023
Carrefour,Sufi Sunflower Cooking Oil 4.5 lts,2739.0,https://cdn.mafrservices.com/sys-master-root/hc9/h72/9916683911198/206145_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/sunflower-oil/sufi-sunflower-oil-bot-4-5ltr/p/206145,,,0,0.0,0.0,no-size-no-pack,2739.0,,2739.0,15.870206489675523,Poor,65.19174041297934,15.870206489675523,1,0.0,2739.0,1.0,
Carrefour,DALDA COOKING OIL CAN 10 LTR,5675.0,https://cdn.mafrservices.com/sys-master-root/h96/h37/14383067529246/36585_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/frying-oil/dalda-cooking-oil-can-10-ltr/p/36585,10.0,l,0,10000.0,10000.0,no-pack,0.5675,PKR/ml,5675.0,67.93510324483776,Good,84.36578171091446,57.935103244837755,1,20000.0,0.28375,1.0,68.49410029498515
Carrefour,Mezan Royal Cooking Oil 1 lt,565.0,https://cdn.mafrservices.com/sys-master-root/h43/h09/46478751399966/259562_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/frying-oil/mezan-royal-cooking-oil-doy-1ltr/p/259562,1.0,l,0,1000.0,1000.0,no-pack,0.565,PKR/ml,565.0,95.48672566371681,Excellent,19.02654867256637,85.48672566371681,1,2000.0,0.2825,1.0,95.345132743363
Carrefour,Sufi Canola Cooking Oil 3 lt,1765.0,https://cdn.mafrservices.com/sys-master-root/h07/hd6/14159126855710/36101_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/canola-oil/sufi-canola-bottle-3ltr/p/36101,3.0,l,0,3000.0,3000.0,no-pack,0.5883333333333334,PKR/ml,1765.0,76.93215339233039,Excellent,47.050147492625364,66.93215339233039,1,6000.0,0.2941666666666667,1.0,76.97153709982241
Carrefour,Canolive Premium Cooking Oil 1 lt,615.0,https://cdn.mafrservices.com/sys-master-root/hb1/h6b/9839903146014/130798_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/flavored-special-oils/canolive-pb-1ltr/p/130798,1.0,l,0,1000.0,1000.0,no-pack,0.615,PKR/ml,615.0,77.90560471976401,Excellent,27.13864306784661,67.90560471976401,1,2000.0,0.3075,1.0,78.30526392240986
Carrefour,Sufi Canola Cooking Oil 5litre Tin,2870.0,https://cdn.mafrservices.com/sys-master-root/hf6/h62/14159137800222/36098_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/canola-oil/sufi-canola-tin-5ltr/p/36098,5.0,l,0,5000.0,5000.0,no-pack,0.574,PKR/ml,2870.0,73.00884955752213,Good,68.14159292035397,63.008849557522126,1,10000.0,0.287,1.0,72.68845156154879
Carrefour,Sufi Sunflower Cooking Oil 1 lt,599.0,https://cdn.mafrservices.com/sys-master-root/hee/hc1/14159159230494/36094_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/sunflower-oil/sufi-sun-flower-s-u-pouch-1ltr/p/36094,1.0,l,0,1000.0,1000.0,no-pack,0.599,PKR/ml,599.0,81.32743362831857,Excellent,25.663716814159294,71.32743362831857,1,2000.0,0.2995,1.0,81.54233038348075
Carrefour,Kausar Cooking Oil Bottle 3 Ltr,1690.0,https://cdn.mafrservices.com/pim-content/PAK/media/product/200290/1758348005/200290_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/frying-oil/kausar-cooking-oil-bottle-3ltr/p/200290,3.0,l,0,3000.0,3000.0,no-pack,0.5633333333333334,PKR/ml,1690.0,86.69616519174042,Excellent,43.657817109144545,76.69616519174042,1,6000.0,0.2816666666666667,1.0,86.18023598820082
Carrefour,Sufi Sunflower Cooking Oil 750 ml,505.0,https://cdn.mafrservices.com/sys-master-root/h40/hf3/9916755542046/222004_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/sunflower-oil/sufi-sunflower-oil-bottle-750ml/p/222004,750.0,ml,0,750.0,750.0,no-pack,0.6733333333333333,PKR/ml,505.0,82.68436578171092,Excellent,11.209439528023598,72.68436578171092,1,1500.0,0.33666666666666667,1.0,83.06710914454271
Carrefour,Canolive Premium Cooking Oil 4.5 lt,2899.0,https://cdn.mafrservices.com/sys-master-root/hee/hcb/27450927874078/90134_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/flavored-special-oils/canolive-bottle-4-5ltr/p/90134,4.5,l,0,4500.0,4500.0,no-pack,0.6442222222222223,PKR/ml,2899.0,60.02949852507375,Good,69.6165191740413,50.02949852507375,1,9000.0,0.3221111111111111,1.0,60.8222180081473
Carrefour,Dalda Fortfied Cooking Oil 5 Litre,2845.0,https://cdn.mafrservices.com/sys-master-root/h50/h75/9897122299934/36442_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/frying-oil/dalda-cooking-oil-tin-4-8ltr/p/36442,5.0,l,0,5000.0,5000.0,no-pack,0.569,PKR/ml,2845.0,74.36578171091445,Excellent,67.40412979351032,64.36578171091445,1,10000.0,0.2845,1.0,74.02916420845611
Carrefour,Eva Cooking Oil Bottle 3 lt,1759.0,https://cdn.mafrservices.com/sys-master-root/hba/hee/9839954460702/11859_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/frying-oil/eva-cooking-oil-pet-bottle-3ltr/p/11859,3.0,l,0,3000.0,3000.0,no-pack,0.5863333333333334,PKR/ml,1759.0,77.55162241887905,Excellent,46.607669616519175,67.55162241887905,1,6000.0,0.2931666666666667,1.0,77.36853808310656
Carrefour,Dalda Fortfied Cooking Oil 1Litre (Pack of 5),2845.0,https://cdn.mafrservices.com/sys-master-root/he7/h78/9839442624542/36445_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/frying-oil/dalda-cooking-oil-pouch-1ltrx5/p/36445,1.0,l,5,1000.0,1000.0,,2.845,PKR/ml,569.0,58.70206489675516,Good,67.40412979351032,38.70206489675516,1,2000.0,1.4225,0.2,58.12300884955758
Carrefour,Sufi Canola Cooking Oil 1Litre (Pack of 5),2839.0,https://cdn.mafrservices.com/sys-master-root/h9c/ha2/14159104278558/36105_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/canola-oil/sufi-canola-p-bag-1ltrx5/p/36105,1.0,l,5,1000.0,1000.0,,2.839,PKR/ml,567.8,59.05604719764012,Good,66.96165191740413,39.05604719764012,1,2000.0,1.4195,0.19999999999999998,58.26814159292043
Carrefour,Dalda Fortified Cooking Oil Pouch 1 lt,569.0,https://cdn.mafrservices.com/sys-master-root/hdb/hf6/9839441051678/36444_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/frying-oil/dalda-cooking-oil-pouch-1ltr/p/36444,1.0,l,0,1000.0,1000.0,no-pack,0.569,PKR/ml,569.0,93.1268436578171,Excellent,20.50147492625369,83.1268436578171,1,2000.0,0.2845,1.0,93.46076696165211
Carrefour,Sufi Canola Cooking Oil Pouch 1 lt,569.0,https://cdn.mafrservices.com/sys-master-root/h0d/h27/14159115190302/36104_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/canola-oil/sufi-canola-p-bag-1ltr/p/36104,1.0,l,0,1000.0,1000.0,no-pack,0.569,PKR/ml,569.0,93.1268436578171,Excellent,20.50147492625369,83.1268436578171,1,2000.0,0.2845,1.0,93.46076696165211
Carrefour,Dalda Cooking Oil Stnd-Up Pouch 1 lt,579.0,https://cdn.mafrservices.com/sys-master-root/h0c/h27/48579159851038/264490_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/frying-oil/dalda-cooking-oil-stnd-up-p-1ltr/p/264490,1.0,l,0,1000.0,1000.0,no-pack,0.579,PKR/ml,579.0,90.0,Excellent,22.123893805309734,80.0,1,2000.0,0.2895,1.0,90.11386430678468
Carrefour,Sufi Canola Cooking Oil 4.5 Litre Bottle,2639.0,https://cdn.mafrservices.com/sys-master-root/h3e/h8e/9921838514206/206146_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/canola-oil/sufi-canola-oil-bot-4-5ltr/p/206146,4.5,l,0,4500.0,4500.0,no-pack,0.5864444444444444,PKR/ml,2639.0,72.06489675516225,Good,59.882005899705014,62.06489675516225,1,9000.0,0.2932222222222222,1.0,71.75651355527465
